record_id,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,city,education_level,political_affiliation,expected_title,skills,education_ordinal,job_level_ordinal,ground_truth_jd_id
REC_01612,,30.0,31.0,38.2,9.0,Female,Senior,Retail,Shenzhen,High School,Non-affiliated,Loss Prevention Spec,"Procurement, Project Management, Excel, Category Management, Negotiation, C# / Java, Data Visualization",0.0,3,JD_0920
REC_01613,1.0,10.0,28.0,45.9,,Male,Junior,Healthcare,Wuhan,Master's,CPC Member,Patient Privacy Officer,"PyTorch, Medical Imaging (DICOM), Bash/Shell, Epidemiology, Patient Recruitment, Data Integration",2.0,1,JD_0469
REC_01614,13.0,30.0,41.0,51.4,,Female,Manager,Media,Suzhou,,,Interactive Producer,"Troubleshooting, AR/VR Tech, PyTorch, Deep Learning, Video Routing, Predictive Modeling, Tableau",,5,JD_0488
REC_01615,10.0,25.0,35.0,,7.0,Male,Lead,Energy,Chongqing,Bachelor's,Non-affiliated,Smart Grid Engineer,"MATLAB/Simulink, Risk Assessment (HAZOP), PSCAD/PSS®E, Control Systems, Energy Markets, SCADA, Power System Dynamics, Petroleum Engineering",1.0,4,JD_0776
REC_01616,1.0,13.0,24.0,46.3,8.0,Male,Junior,Telecom,Xi'an,Ph.D.,CPC Member,Billing Specialist,"Penetration Testing, Excel, Information Theory, Atoll / Mentum Planet, Data Analysis, C/C++, MATLAB, RF Engineering",3.0,1,JD_0761
REC_01617,7.0,33.3,29.0,51.2,7.0,Female,Lead,E-Commerce,Chengdu,Bachelor's,CPC Member,Digital Marketer,"Cohort Analysis, Warehouse Management Systems, Data Visualization, Web Analytics, Python, Excel, Machine Learning, Recommendation Systems",1.0,4,JD_1648
REC_01618,12.0,60.0,36.0,46.8,10.0,Male,Director,Education Technology,Suzhou,Bachelor's,Non-affiliated,Learning Scientist,"Experimental Design, Educational Data Mining, Predictive Modeling, Psychometrics, Tableau/Power BI, Communication, Multimedia",1.0,6,JD_1435
REC_01619,0.0,,24.0,47.5,5.0,Male,Junior,Education Technology,Shanghai,Bachelor's,Non-affiliated,Curriculum Data Scientist,"NLP, Cognitive Science, Data Analysis, Multimedia, Qualitative Research",1.0,1,JD_0132
REC_01620,4.0,16.0,25.0,,,Female,Mid-level,Logistics,Shanghai,Master's,,Fleet Ops Manager,"Supply Chain Law, Compliance, Incoterms, Statistical Modeling, Customs Regulations, C++, S&OP Process",2.0,2,JD_0652
REC_01621,1.0,5.0,,46.5,11.0,Male,Intern,Logistics,Suzhou,Master's,CPC Member,Trade International Comp,"Logistics Planning, Customs Regulations, WMS (Manhattan/Blue Yonder), Statistical Modeling, IoT Platforms, S&OP Process, Python",2.0,0,JD_1228
REC_01622,11.0,20.0,37.0,33.5,6.0,Female,Senior,Retail,Shenzhen,Bachelor's,Non-affiliated,Loss Prevention Spec,"Physical Security, Communication, Marketing Analytics, E-commerce, Procurement, Negotiation, Data Visualization, Space Planning",1.0,3,JD_0738
REC_01623,2.0,25.0,30.0,44.8,7.0,Female,Mid-level,Energy,Shenzhen,Ph.D.,,Carbon Credit Auditor,"MATLAB/Simulink, SQL, Time Series Analysis, Data Analysis, Research, Health & Safety Regulations, Consulting",3.0,2,JD_0471
REC_01624,13.0,45.0,37.0,48.0,13.0,Female,Lead,Media,Xi'an,Master's,Non-affiliated,AdTech Systems Arch,"Content Licensing, Video Codecs (H.264/H.265), C++, AR/VR Tech, Project Management, Communication, CDN Architecture, DRM Technologies",2.0,4,JD_1020
REC_01625,12.0,40.0,36.0,57.5,3.0,Male,Manager,Education Technology,Zhengzhou,Master's,CPC Member,Student Success Analyst,"Game Design, Predictive Modeling, Survey Design, Wireframing, UI/UX Design, R, Curriculum Development, Text Mining",2.0,5,JD_1527
REC_01626,11.0,46.0,34.0,44.3,2.0,Female,Lead,Gaming,Shenzhen,Ph.D.,,Anti-Cheat Developer,"3D Math, Game Engines, Reverse Engineering, Economy Modeling, Game Theory, NLP, Monetization Strategy, Network Programming",3.0,4,JD_0493
REC_01627,2.0,18.0,23.0,49.4,,Female,Junior,Media,,Bachelor's,Non-affiliated,Social Strategist,"Data Analysis, AR/VR Tech, Video Codecs (H.264/H.265), Content Strategy, Houdini/Maya",1.0,1,JD_1173
REC_01628,7.0,40.0,30.0,38.6,14.0,Female,Lead,Telecom,Shanghai,Bachelor's,CPC Member,Telco Cyber Specialist,"Atoll / Mentum Planet, Signal Processing, Cloud Computing, AutoCAD, API Development",1.0,4,JD_0197
REC_01629,0.0,15.0,28.0,41.2,7.0,Female,Junior,FinTech,Guangzhou,Master's,Non-affiliated,Algorithmic Trader,"Python, System Architecture, Solidity, Corporate Finance, Valuation, Ethereum, Web3.js, Java",2.0,1,JD_1118
REC_01630,0.0,13.0,25.0,45.6,11.0,Male,Junior,Healthcare,Chengdu,Master's,Non-affiliated,Biostatistician,"Medical Imaging (DICOM), Cloud Computing (AWS/Azure), Health Informatics, PyTorch, Data Privacy, R, Database Admin",2.0,1,JD_0156
REC_01631,14.0,40.0,40.0,60.1,8.0,Female,Manager,Manufacturing,Chengdu,Ph.D.,Non-affiliated,Architect Automation,"Edge Computing, Automation, Process Improvement, C++, SCADA, SPC, System Integration",3.0,5,JD_0665
REC_01632,9.0,36.0,30.0,39.5,6.0,Female,Lead,Education Technology,Hangzhou,Bachelor's,Non-affiliated,EdTech Product Manager,"Operations Management, Communication, User Research, LTI Standards, Multimedia",1.0,4,JD_1296
REC_01633,14.0,40.0,37.0,37.7,6.0,Female,Lead,Gaming,Beijing,High School,Non-affiliated,Gameplay Programmer,"Network Programming, NLP, Psychometrics, Logic Design, Cloud Architecture (AWS), Computer Graphics, User Research, Communication",0.0,4,JD_0793
REC_01634,13.0,50.0,40.0,50.9,6.0,Female,Manager,E-Commerce,,Bachelor's,Non-affiliated,Customer Journey Mapper,"Supply Chain Management, NLP, Data Governance, Google Ads, Taxonomy, ROS, Excel",1.0,5,JD_1360
REC_01635,6.0,20.0,33.0,51.5,2.0,Male,Mid-level,Gaming,Wuhan,Bachelor's,CPC Member,Gameplay Programmer,"DirectX/Vulkan, Game Theory, Reverse Engineering, Economy Modeling, Scripting (Lua/Python), A/B Testing",1.0,2,JD_0276
REC_01636,12.0,39.0,37.0,41.9,6.0,Female,Senior,Telecom,Nanjing,Ph.D.,Non-affiliated,Operations Telco Lead,"SBC Config, Networking (QoS), OSS/BSS Systems, MATLAB, Penetration Testing, Revenue Assurance, 5G Architecture",3.0,3,JD_1271
REC_01637,12.0,40.0,34.0,49.9,9.0,Male,Director,Manufacturing,Hangzhou,Master's,Non-affiliated,Automation Architect,"Risk Management, Six Sigma, Design of Experiments (DOE), ERP/MRP Systems, Financial Analysis",2.0,6,JD_1409
REC_01638,16.0,34.0,42.0,46.4,9.0,Female,Manager,FinTech,,Bachelor's,CPC Member,Fraud Analyst,"Excel, XGBoost, Cryptography, Python, Risk Assessment, GLM",1.0,5,JD_1155
REC_01639,5.0,20.0,30.0,57.0,7.0,Male,Senior,Manufacturing,,Master's,Non-affiliated,Production Scheduler,"Process Improvement, Python, Change Management, IoT Architecture, MQTT/OPC-UA",2.0,3,JD_0209
REC_01640,0.0,18.0,24.0,,7.0,Female,Junior,Education Technology,Shenzhen,Master's,Non-affiliated,Online Tutor Coordinator,"Scheduling Algorithms, Communication, Text Mining, Agile/Scrum, Survey Design",2.0,1,JD_1492
REC_01641,9.0,36.0,30.0,,8.0,Female,Senior,Logistics,Nanjing,Bachelor's,Non-affiliated,Warehouse Sys Specialist,"Logistics Coordination, Fleet Management, Compliance, Telematics, Supply Chain Law, Vendor Management",1.0,3,JD_1589
REC_01642,8.0,,32.0,37.9,7.0,Male,Manager,Energy,Suzhou,Master's,Non-affiliated,Energy Trader,"Plant Operations, Petroleum Engineering, Sustainability Strategy, Reservoir Simulation, Excel, Carbon Accounting, Troubleshooting",2.0,5,JD_0083
REC_01643,10.0,49.0,33.0,47.9,8.0,Female,Lead,Real Estate,Guangzhou,Bachelor's,,Urban Planner (Tech),"Macroeconomics, Spatial Databases, Agile, GIS (ArcGIS), GIS (ArcGIS/QGIS), Data Visualization, Systems Integration, Financial Analysis",1.0,4,JD_1975
REC_01644,8.0,21.0,35.0,,11.0,Male,Senior,Telecom,Xi'an,Bachelor's,,Telco Operations Lead,"Wireshark, Telecom Standards, Operations Management, C/C++, DSP, DDoS Mitigation",1.0,3,JD_1111
REC_01645,2.0,10.0,31.0,52.9,7.0,Male,Junior,Education Technology,Changsha,Bachelor's,CPC Candidate,Learning Scientist,"Experimental Design, Text Mining, Game Design, Roadmapping, Psychometrics, Operations Management, Product Management, Qualitative Research",1.0,1,JD_1809
REC_01646,,37.0,34.0,44.6,5.0,Male,Senior,E-Commerce,Tianjin,Bachelor's,Non-affiliated,Chain Supply Planner,"Elasticsearch, SEO/SEM, Figma, Data Analysis, Cohort Analysis, Tableau, Copywriting",1.0,3,JD_0686
REC_01647,0.0,15.0,27.0,54.1,5.0,Female,Junior,Education Technology,Chongqing,Master's,CPC Member,Curriculum Data Scientist,"System Architecture, Cloud Computing, Operations Management, Java/C#, Behavioral Psychology, Python, Wireframing",2.0,1,JD_1492
REC_01648,15.0,35.0,40.0,44.1,4.0,Male,Lead,Retail,,Bachelor's,CPC Member,CRM Data Analyst,"E-commerce, Data Analysis, Strategy Development, Physical Security, ERP Systems",1.0,4,JD_0086
REC_01649,1.0,5.0,26.0,44.9,13.0,Male,Intern,Education Technology,Chengdu,Master's,Non-affiliated,UX Researcher (Edu),"System Architecture, Text Mining, API Development, HCI, Operations Management",2.0,0,JD_1939
REC_01650,0.0,12.0,28.0,42.4,6.0,Male,Junior,Telecom,Chengdu,High School,Non-affiliated,Fiber Planner,"Penetration Testing, Atoll / Mentum Planet, Network Slicing, SIP/VoIP, Revenue Assurance",0.0,1,JD_1109
REC_01651,1.0,10.0,29.0,50.6,,Male,Intern,Healthcare,Shanghai,Master's,Non-affiliated,Trial Clinical Coordinator,"Data Integration, Genomics, Study Design, Biostatistics, Patient Recruitment",2.0,0,JD_0432
REC_01652,1.0,9.3,,,9.0,Female,Intern,Retail,Changsha,Master's,Non-affiliated,POS Systems Dev,"Market Research, Marketing Analytics, Python, Strategy Development, Inventory Planning, Data Entry, Category Management, Vendor Management",2.0,0,JD_0910
REC_01653,3.0,,32.0,44.2,10.0,Male,Junior,Energy,Wuhan,Ph.D.,,Sustainability Consultant,"Sustainability Strategy, SCADA, Risk Assessment (HAZOP), Data Analysis, SQL, Decline Curve Analysis",3.0,1,JD_0051
REC_01654,,10.0,24.0,52.4,9.0,Female,Junior,Real Estate,Tianjin,Master's,Non-affiliated,GIS Specialist (RE),"Project Controls, Python (GeoPandas), Earned Value Management, Data Visualization, Spatial Databases, Systems Integration, Valuation",2.0,1,JD_1216
REC_01655,3.0,10.0,29.0,49.4,7.0,Female,Junior,Logistics,Guangzhou,Ph.D.,Non-affiliated,IoT Telemetry Analyst,"C++, GIS, Logistics Planning, Incoterms, Excel, Statistical Modeling",3.0,1,JD_0188
REC_01656,7.0,19.3,30.0,39.4,5.0,Female,Mid-level,Media,Wuhan,Ph.D.,Non-affiliated,Rec Content Scientist,"Acoustics, PyTorch, CDN Architecture, SQL, Wwise/FMOD",3.0,2,JD_0118
REC_01657,12.0,35.0,38.0,34.7,5.0,Male,Senior,FinTech,Suzhou,Master's,CPC Member,Fraud Analyst,"Stochastic Calculus, Web3.js, Kdb+/Q, Corporate Finance, Cryptography, Go, C++, Financial Modeling",2.0,3,JD_1509
REC_01658,7.0,25.0,31.0,53.5,6.0,Male,Senior,Logistics,Tianjin,Bachelor's,Non-affiliated,Route Optimization Eng,"Supply Chain Management, GIS, Incoterms, WMS (Manhattan/Blue Yonder), Compliance, Fleet Management",1.0,3,JD_0379
REC_01659,2.0,15.0,29.0,51.5,11.0,Female,Junior,Education Technology,Tianjin,,Non-affiliated,Student Success Analyst,"Python, A/B Testing, System Architecture, Cloud Computing, Behavioral Psychology, Articulate/Captivate, Data Visualization",,1,JD_1492
REC_01660,0.0,6.0,26.0,39.9,5.0,Female,Intern,Logistics,,Bachelor's,,Last-Mile Delivery Spec,"Analytical Skills, Risk Assessment, GIS, C++, Data Analysis",1.0,0,JD_1228
REC_01661,10.0,33.0,33.0,50.3,10.0,Female,Lead,FinTech,Hangzhou,Master's,Non-affiliated,Risk Head of,"Basel III, Valuation, Anomaly Detection, NetworkX, Market Microstructure, XGBoost, Credit Risk Modeling",2.0,4,JD_1035
REC_01662,2.0,15.0,24.0,44.2,,Male,Junior,Telecom,Tianjin,Bachelor's,Non-affiliated,Signal Processing Eng,"Penetration Testing, Billing Systems, Atoll / Mentum Planet, AutoCAD, NFV/SDN, Signal Processing",1.0,1,JD_1109
REC_01663,0.0,10.0,28.0,38.1,10.0,Female,Intern,Logistics,Guangzhou,Bachelor's,CPC Member,Route Optimization Eng,"HTS Classification, C++, Urban Logistics, Auditing, SQL",1.0,0,JD_0901
REC_01664,0.0,,25.0,52.3,4.0,Male,Intern,Education Technology,Nanjing,,Non-affiliated,LMS Architect,"Communication, Scheduling Algorithms, Machine Learning, Wireframing, Data Analysis",,0,JD_0313
REC_01665,3.0,20.0,23.0,40.8,12.0,Female,Mid-level,Energy,Hangzhou,Master's,,Energy Trader,"Sustainability Strategy, Plant Operations, Time Series Forecasting, Leadership, PSCAD/PSS®E, Power Systems Engineering, Regulatory Frameworks, Petroleum Engineering",2.0,2,JD_0179
REC_01666,7.0,25.0,34.0,35.8,10.0,Male,Senior,Media,Shanghai,Bachelor's,Non-affiliated,Engine Sound Dev,"Computer Graphics, Networking, Houdini/Maya, Audience Segmentation, CDN Architecture, Marketing, PyTorch",1.0,3,JD_0058
REC_01667,12.0,26.0,37.0,30.6,10.0,Female,Lead,Telecom,Nanjing,Master's,CPC Member,5G Network Architect,"SBC Config, AutoCAD, Atoll / Mentum Planet, Information Theory, Optical Engineering",2.0,4,JD_1738
REC_01668,1.0,14.0,25.0,53.4,4.0,Male,Junior,Manufacturing,Wuhan,Master's,CPC Member,Production Scheduler,"Machine Learning, Supply Chain Mapping, SCADA, Signal Processing, Excel, Reliability Engineering, Financial Analysis, Six Sigma Black Belt",2.0,1,JD_0205
REC_01669,1.0,,25.0,48.9,7.0,Female,Junior,Media,Changsha,Bachelor's,,Interactive Producer,"Java/Go, Predictive Modeling, Communication, AR/VR Tech, Deep Learning",1.0,1,JD_0150
REC_01670,7.0,25.0,31.0,47.9,7.0,Female,Mid-level,FinTech,Tianjin,Bachelor's,,Actuarial Scientist,"R, Quantitative Finance, M&A, Actuarial Modeling, Risk Assessment, Corporate Finance, Anomaly Detection, System Architecture",1.0,2,JD_0303
REC_01671,0.0,15.0,21.0,41.8,6.0,Male,Junior,Logistics,Chengdu,Bachelor's,,Controller Inventory,"Telematics, GIS, Compliance, Optimization Algorithms, Process Optimization, C++, HTS Classification, Supply Chain Law",1.0,1,JD_1593
REC_01672,1.0,10.0,26.0,37.9,11.0,Female,Junior,Education Technology,Chengdu,Master's,Democratic Party Member,Instructional Designer,"LTI Standards, Tableau/Power BI, A/B Testing, Game Design, R",2.0,1,JD_1809
REC_01673,10.0,40.0,32.0,40.5,12.0,Female,Senior,Telecom,Hangzhou,Bachelor's,Democratic Party Member,Telco Cyber Specialist,"Excel, Atoll / Mentum Planet, Technical Writing, GIS (ArcGIS/QGIS), Safety Compliance",1.0,3,JD_0380
REC_01674,6.0,40.0,32.0,48.4,3.0,Male,Senior,Healthcare,Nanjing,Bachelor's,CPC Candidate,Bioinformatics Scientist,"JavaScript, HIPAA/HITECH, Python, Health Informatics, Bioconductor, Statistical Inference",1.0,3,JD_1737
REC_01675,9.0,38.0,36.0,36.4,6.0,Female,Lead,Telecom,Shenzhen,Master's,CPC Member,Billing Analyst,"Safety Compliance, Leadership, Data Analysis, Telecom Standards, OSS/BSS Systems",2.0,4,JD_0197
REC_01676,10.0,40.0,,51.4,7.0,Male,Director,Energy,Zhengzhou,Master's,Non-affiliated,Consultant Sustainability,"Energy Markets, ESG Reporting, MATLAB, Plant Operations, Health & Safety Regulations, Troubleshooting, Financial Modeling",2.0,6,JD_1506
REC_01677,8.0,38.0,34.0,46.9,9.0,Male,Senior,E-Commerce,,Master's,CPC Member,LTV Analyst,"Data Visualization, Excel, Data Analysis, Cohort Analysis, Customer Analytics, Qualitative Research, Figma, Copywriting",2.0,3,JD_1413
REC_01678,14.0,50.0,38.0,,9.0,Male,Lead,Gaming,Hangzhou,Master's,Non-affiliated,Behavior Researcher,"Databases, Shader Programming, Python, C#, Scripting (Lua/Python)",2.0,4,JD_0330
REC_01679,12.0,32.0,38.0,38.4,5.0,Male,Manager,FinTech,Wuhan,Bachelor's,,Credit Scorer,"Web3.js, NetworkX, PCI-DSS, Algorithmic Trading, Actuarial Modeling, Corporate Finance",1.0,5,JD_1155
REC_01680,12.0,25.0,34.0,50.4,5.0,Female,Lead,Real Estate,Suzhou,Master's,,Leasing Ops Lead,"UX/UI, BIM Coordination, Python, Financial Modeling, Underwriting, Financial Analysis, Project Controls, Navisworks",2.0,4,JD_1404
REC_01681,1.0,11.0,22.0,41.7,10.0,Male,Junior,Real Estate,Changsha,Master's,,Specialist GIS (RE),"Agile, Construction Knowledge, Valuation, Due Diligence, Systems Integration",2.0,1,JD_0163
REC_01682,9.0,30.8,34.0,42.9,9.0,Female,Senior,Real Estate,Hangzhou,Bachelor's,CPC Candidate,Investment Analyst,"Earned Value Management, Data Analysis, Python/R, GIS (ArcGIS/QGIS), Navisworks, Financial Analysis, Product Management, Due Diligence",1.0,3,JD_0889
REC_01683,6.0,23.0,31.0,32.5,8.0,Male,Senior,Media,,Master's,CPC Member,AdTech Systems Arch,"DSP, Project Management, Deep Learning, Agile/Scrum, Content Licensing",2.0,3,JD_0521
REC_01684,,19.0,28.0,41.9,7.0,Female,Mid-level,Gaming,Suzhou,Bachelor's,CPC Candidate,Anti-Cheat Engineer,"Agile, User Research, Project Management, Logic Design, Unreal Engine",1.0,2,JD_1016
REC_01685,2.0,15.0,26.0,47.3,5.0,Female,Mid-level,Logistics,Shenzhen,Master's,Non-affiliated,Supply Chain Security,"Supply Chain Management, Analytical Skills, ERP Systems, Time Series Forecasting, SQL",2.0,2,JD_0336
REC_01686,2.0,15.0,27.0,45.5,13.0,Male,Mid-level,Real Estate,,Ph.D.,Non-affiliated,Ops Leasing Lead,"GIS (ArcGIS), GIS (ArcGIS/QGIS), Due Diligence, BMS Systems, Data Visualization, Underwriting, Environmental Regs, Risk Modeling",3.0,2,JD_0711
REC_01687,3.0,,29.0,51.9,,Female,Mid-level,Telecom,Hangzhou,High School,CPC Member,5G Network Architect,"Linux, Revenue Assurance, SQL, Excel, Technical Writing",0.0,2,JD_0733
REC_01688,6.0,,30.0,44.4,14.0,Male,Mid-level,Energy,Hangzhou,Ph.D.,Democratic Party Member,Energy Trader,"Control Systems, Decline Curve Analysis, Leadership, Power Systems Engineering, Time Series Analysis, Environmental Science",3.0,2,JD_0054
REC_01689,9.0,35.0,32.0,47.1,5.0,Male,Senior,Education Technology,Wuhan,Master's,Democratic Party Member,Instructional Designer,"Training, Python, Educational Data Mining, HCI, Machine Learning, Cloud Computing, User Research",2.0,3,JD_0976
REC_01690,18.0,54.0,45.0,38.2,6.0,Male,Manager,Media,Chongqing,Ph.D.,CPC Candidate,Social Strategist,"Copyright Law, FFmpeg, System Architecture, Audience Segmentation, Marketing, Predictive Modeling, AR/VR Tech",3.0,5,JD_0854
REC_01691,6.0,25.0,27.0,48.8,5.0,Male,Mid-level,Real Estate,Chengdu,,Non-affiliated,Building Smart Arch,"Macroeconomics, Operations Management, IoT Architecture, Cartography, Valuation, Procore",,2,JD_0895
REC_01692,8.0,51.0,31.0,,11.0,Male,Manager,FinTech,Shenzhen,Master's,Non-affiliated,Investment Banker,"Statistical Theory, Corporate Finance, AML/KYC, Ethereum, Auditing, Basel III, Anomaly Detection, Actuarial Modeling",2.0,5,JD_0222
REC_01693,12.0,40.0,39.0,57.0,9.0,Female,Manager,Healthcare,Hangzhou,Master's,Non-affiliated,Health Informatics Specialist,"GATK, Survival Analysis, Data Privacy, Epidemiology, Compliance Auditing, Genetics",2.0,5,JD_0338
REC_01694,7.0,15.0,30.0,43.1,8.0,Female,Mid-level,Healthcare,Shenzhen,Bachelor's,,Health Informatics Specialist,"Legal Standards, Genomics, Compliance Auditing, HIPAA/HITECH, Deep Learning",1.0,2,JD_0511
REC_01695,2.0,15.0,23.0,44.1,2.0,Male,Junior,Gaming,Guangzhou,Master's,CPC Member,Economy Designer,"Logic Design, SQL, Network Programming, UI/UX Design, Narrative Design, Excel, GPU Profiling",2.0,1,JD_1441
REC_01696,1.0,,29.0,51.8,,Male,Intern,Real Estate,Tianjin,Master's,CPC Member,Controller Project,"Procore, Financial Analysis, Web GIS, Python/R, Spatial Databases",2.0,0,JD_0044
REC_01697,7.0,25.0,31.0,43.0,11.0,Female,Mid-level,Manufacturing,Tianjin,Bachelor's,CPC Member,Predictive Maint Eng,"Computer Vision, Signal Processing, Production Planning, ROS, Reliability Engineering, Minitab",1.0,2,JD_0328
REC_01698,3.0,10.0,28.0,42.5,7.0,Female,Junior,E-Commerce,Shanghai,Ph.D.,CPC Member,Warehouse Automation Dev,"Google Ads, Qualitative Research, ROS, Demand Forecasting, Elasticsearch",3.0,1,JD_0993
REC_01699,2.0,18.0,27.0,41.2,7.0,Male,Junior,Healthcare,Chongqing,,Non-affiliated,Patient Privacy Officer,"EHR/EMR Systems, Patient Recruitment, Survival Analysis, GATK, GCP, Computer Vision",,1,JD_0768
REC_01700,4.0,15.0,30.0,45.4,8.0,Female,Mid-level,Healthcare,,Ph.D.,Non-affiliated,Clinical Trial Coordinator,"Survival Analysis, Data Privacy, Computer Vision, Statistical Inference, Genomics",3.0,2,JD_0511
REC_01701,12.0,30.0,40.0,46.7,8.0,Female,Senior,Logistics,Hangzhou,Bachelor's,Democratic Party Member,Warehouse Sys Specialist,"Spark, S&OP Process, Vendor Management, HTS Classification, Analytical Skills, ERP Systems",1.0,3,JD_0286
REC_01702,1.0,13.0,27.0,45.4,4.0,Female,Junior,FinTech,Hangzhou,Master's,CPC Candidate,Compliance Officer,"Excel, Auditing, PCI-DSS, Microservices, Valuation, Java, Financial Modeling",2.0,1,JD_1079
REC_01703,,46.0,36.0,59.7,6.0,Male,Manager,Media,Suzhou,,Non-affiliated,Interactive Producer,"Budgeting, Broadcast Engineering, FFmpeg, Video Routing, Java/Go, Predictive Modeling",,5,JD_0351
